campaignId,campaignName,adGroupId,adGroupName,targeting,campaignType,impressions,clicks,cost,clickThroughRate,costPerClick,purchases14d,sales14d,date,platform
amzn_cmp_00068,Black Friday High Intent - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00672,ASIN Targeting 11,holiday gifts,SPONSORED_BRANDS_VIDEO,506912,21877,26811.58,4.32,1.23,1636,159851.26,2024-11-12,amazon
amzn_cmp_00068,Evergreen High Intent - Promo Push SPONSORED_BRANDS,amzn_ag_00673,Manual Exact 0,wireless earbuds,SPONSORED_BRANDS,549440,7160,25804.45,1.30,3.60,186,21126.15,2024-11-13,amazon
amzn_cmp_00068,Evergreen Prospecting - Promo Push SPONSORED_PRODUCTS,amzn_ag_00674,Auto 1,competitor ASIN,SPONSORED_PRODUCTS,582872,39457,21794.17,6.77,0.55,627,22159.34,2024-11-14,amazon
amzn_cmp_00068,Black Friday Retargeting - Broad SPONSORED_DISPLAY,amzn_ag_00675,Manual Exact 2,kitchen storage,SPONSORED_DISPLAY,339057,10889,8506.04,3.21,0.78,263,18176.35,2024-11-15,amazon
amzn_cmp_00068,Evergreen High Intent - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00676,Auto 3,holiday gifts,SPONSORED_PRODUCTS,425221,26297,18214.57,6.18,0.69,1447,113247.93,2024-11-16,amazon
amzn_cmp_00068,Cyber Week High Intent - Promo Push SPONSORED_BRANDS,amzn_ag_00677,Manual Phrase 4,wireless earbuds,SPONSORED_BRANDS,584472,38868,17010.17,6.65,0.44,1748,157905.57,2024-11-17,amazon
amzn_cmp_00068,Black Friday Prospecting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00678,Auto 5,wireless earbuds,SPONSORED_PRODUCTS,66466,4603,1490.52,6.93,0.32,145,11253.86,2024-11-18,amazon
amzn_cmp_00068,Loyalty Lapsed Customers - Value Props SPONSORED_BRANDS,amzn_ag_00679,Manual Exact 6,holiday gifts,SPONSORED_BRANDS,799831,34702,12097.92,4.34,0.35,2235,289415.94,2024-11-19,amazon
amzn_cmp_00068,New Arrivals Retargeting - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00680,Auto 7,holiday gifts,SPONSORED_BRANDS_VIDEO,469209,17843,24733.96,3.80,1.39,276,23271.93,2024-11-20,amazon
amzn_cmp_00069,Black Friday Cart Abandoners - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00681,ASIN Targeting 8,competitor ASIN,SPONSORED_BRANDS_VIDEO,546865,16380,15510.40,3.00,0.95,510,71626.72,2024-11-21,amazon
amzn_cmp_00069,Black Friday Lookalike - Broad SPONSORED_BRANDS,amzn_ag_00682,Manual Exact 9,holiday gifts,SPONSORED_BRANDS,610894,24642,10809.65,4.03,0.44,1918,156173.46,2024-11-22,amazon
amzn_cmp_00069,Cyber Week Lapsed Customers - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00683,Auto 10,holiday gifts,SPONSORED_BRANDS_VIDEO,790131,16572,32844.20,2.10,1.98,1045,102695.53,2024-11-23,amazon
amzn_cmp_00069,Black Friday Cart Abandoners - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00684,Manual Phrase 11,wireless earbuds,SPONSORED_BRANDS_VIDEO,814349,60099,32079.56,7.38,0.53,1625,80709.03,2024-11-24,amazon
amzn_cmp_00069,Loyalty Lookalike - Gift Guide SPONSORED_DISPLAY,amzn_ag_00685,Auto 0,running shoes,SPONSORED_DISPLAY,795234,52500,24132.61,6.60,0.46,1127,83153.98,2024-11-25,amazon
amzn_cmp_00069,Loyalty Retargeting - Promo Push SPONSORED_PRODUCTS,amzn_ag_00686,ASIN Targeting 1,kitchen storage,SPONSORED_PRODUCTS,811905,41435,36457.39,5.10,0.88,1089,162273.15,2024-11-26,amazon
amzn_cmp_00069,Black Friday Prospecting - Broad SPONSORED_PRODUCTS,amzn_ag_00687,Manual Exact 2,running shoes,SPONSORED_PRODUCTS,422876,6627,11741.18,1.57,1.77,496,41756.91,2024-11-27,amazon
amzn_cmp_00069,New Arrivals Lookalike - Gift Guide SPONSORED_BRANDS,amzn_ag_00688,Auto 3,kitchen storage,SPONSORED_BRANDS,81872,2422,788.72,2.96,0.33,151,14964.73,2024-11-28,amazon
amzn_cmp_00069,Cyber Week High Intent - Gift Guide SPONSORED_DISPLAY,amzn_ag_00689,Manual Exact 4,running shoes,SPONSORED_DISPLAY,914718,19572,36228.81,2.14,1.85,1327,134739.53,2024-11-29,amazon
amzn_cmp_00069,New Arrivals Retargeting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00690,ASIN Targeting 5,kitchen storage,SPONSORED_DISPLAY,276278,2710,12347.40,0.98,4.56,158,15074.17,2024-11-30,amazon
amzn_cmp_00070,Black Friday Cart Abandoners - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00691,Manual Exact 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,29423,1104,1579.12,3.75,1.43,52,3663.28,2024-11-01,amazon
amzn_cmp_00070,Cyber Week Retargeting - Broad SPONSORED_BRANDS,amzn_ag_00692,ASIN Targeting 7,holiday gifts,SPONSORED_BRANDS,118136,6359,1822.41,5.38,0.29,118,8088.57,2024-11-02,amazon
amzn_cmp_00070,Holiday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_00693,Manual Exact 8,running shoes,SPONSORED_DISPLAY,332096,1347,3579.30,0.41,2.66,22,1528.95,2024-11-03,amazon
amzn_cmp_00070,Black Friday Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00694,ASIN Targeting 9,running shoes,SPONSORED_BRANDS,407931,25414,18818.37,6.23,0.74,1609,237641.70,2024-11-04,amazon
amzn_cmp_00070,Cyber Week Lapsed Customers - Promo Push SPONSORED_PRODUCTS,amzn_ag_00695,ASIN Targeting 10,wireless earbuds,SPONSORED_PRODUCTS,386128,15764,19937.05,4.08,1.26,1065,94034.57,2024-11-05,amazon
amzn_cmp_00070,Holiday Retargeting - Value Props SPONSORED_DISPLAY,amzn_ag_00696,Auto 11,kitchen storage,SPONSORED_DISPLAY,718797,6955,38744.78,0.97,5.57,361,18993.28,2024-11-06,amazon
amzn_cmp_00070,Cyber Week Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00697,ASIN Targeting 0,competitor ASIN,SPONSORED_BRANDS_VIDEO,558513,19936,25956.51,3.57,1.30,984,45085.27,2024-11-07,amazon
amzn_cmp_00070,Loyalty Cart Abandoners - Value Props SPONSORED_BRANDS,amzn_ag_00698,Manual Exact 1,running shoes,SPONSORED_BRANDS,518882,24242,24100.78,4.67,0.99,650,69951.45,2024-11-08,amazon
amzn_cmp_00070,New Arrivals Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_00699,Auto 2,competitor ASIN,SPONSORED_DISPLAY,149236,11427,3734.58,7.66,0.33,207,24425.90,2024-11-09,amazon
amzn_cmp_00070,Evergreen Prospecting - Value Props SPONSORED_BRANDS,amzn_ag_00700,ASIN Targeting 3,competitor ASIN,SPONSORED_BRANDS,582915,9851,9382.27,1.69,0.95,454,21090.71,2024-11-10,amazon
amzn_cmp_00071,Holiday High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00701,Manual Exact 4,competitor ASIN,SPONSORED_BRANDS_VIDEO,99417,5906,5083.92,5.94,0.86,243,10742.30,2024-11-11,amazon
amzn_cmp_00071,Cyber Week Retargeting - Top Sellers SPONSORED_DISPLAY,amzn_ag_00702,Auto 5,competitor ASIN,SPONSORED_DISPLAY,371225,14035,6084.97,3.78,0.43,1070,73172.70,2024-11-12,amazon
amzn_cmp_00071,Holiday High Intent - Top Sellers SPONSORED_BRANDS,amzn_ag_00703,Manual Phrase 6,competitor ASIN,SPONSORED_BRANDS,207016,7611,8500.64,3.68,1.12,198,7340.23,2024-11-13,amazon
amzn_cmp_00071,Cyber Week Prospecting - Gift Guide SPONSORED_BRANDS,amzn_ag_00704,Manual Exact 7,competitor ASIN,SPONSORED_BRANDS,757402,9294,13910.03,1.23,1.50,229,33464.33,2024-11-14,amazon
amzn_cmp_00071,Holiday Prospecting - Promo Push SPONSORED_DISPLAY,amzn_ag_00705,ASIN Targeting 8,holiday gifts,SPONSORED_DISPLAY,741746,36669,39549.96,4.94,1.08,2501,354410.59,2024-11-15,amazon
amzn_cmp_00071,Black Friday High Intent - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00706,Manual Phrase 9,running shoes,SPONSORED_BRANDS_VIDEO,232259,7289,8633.81,3.14,1.18,566,20562.73,2024-11-16,amazon
amzn_cmp_00071,New Arrivals Cart Abandoners - Core Terms SPONSORED_DISPLAY,amzn_ag_00707,Manual Exact 10,running shoes,SPONSORED_DISPLAY,83767,2539,1152.96,3.03,0.45,61,3076.63,2024-11-17,amazon
amzn_cmp_00071,Loyalty Lookalike - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00708,Manual Phrase 11,competitor ASIN,SPONSORED_PRODUCTS,816600,6067,30787.23,0.74,5.07,210,16615.88,2024-11-18,amazon
amzn_cmp_00071,Black Friday Cart Abandoners - Broad SPONSORED_BRANDS,amzn_ag_00709,Auto 0,wireless earbuds,SPONSORED_BRANDS,784337,54986,31091.67,7.01,0.57,3111,138601.08,2024-11-19,amazon
amzn_cmp_00071,Loyalty Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_00710,Auto 1,running shoes,SPONSORED_PRODUCTS,343750,9002,7563.74,2.62,0.84,128,13338.48,2024-11-20,amazon
amzn_cmp_00072,Holiday Cart Abandoners - Promo Push SPONSORED_DISPLAY,amzn_ag_00711,Manual Exact 2,holiday gifts,SPONSORED_DISPLAY,604465,13358,6683.39,2.21,0.50,953,126501.37,2024-11-21,amazon
amzn_cmp_00072,Loyalty Lapsed Customers - Gift Guide SPONSORED_DISPLAY,amzn_ag_00712,Auto 3,wireless earbuds,SPONSORED_DISPLAY,183583,9186,6587.97,5.00,0.72,372,26133.81,2024-11-22,amazon
amzn_cmp_00072,New Arrivals Lookalike - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00713,Manual Phrase 4,competitor ASIN,SPONSORED_BRANDS_VIDEO,918310,10685,11664.64,1.16,1.09,729,43273.78,2024-11-23,amazon
amzn_cmp_00072,New Arrivals Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_00714,Manual Phrase 5,wireless earbuds,SPONSORED_DISPLAY,265777,15195,12285.31,5.72,0.81,951,85472.60,2024-11-24,amazon
amzn_cmp_00072,New Arrivals Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_00715,ASIN Targeting 6,kitchen storage,SPONSORED_DISPLAY,580125,20549,28543.82,3.54,1.39,1386,126348.86,2024-11-25,amazon
amzn_cmp_00072,Holiday Retargeting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00716,Manual Phrase 7,holiday gifts,SPONSORED_PRODUCTS,637564,39057,21591.22,6.13,0.55,1893,88367.09,2024-11-26,amazon
amzn_cmp_00072,Loyalty Lookalike - Value Props SPONSORED_DISPLAY,amzn_ag_00717,Manual Phrase 8,running shoes,SPONSORED_DISPLAY,617139,2939,11576.19,0.48,3.94,186,15880.94,2024-11-27,amazon
amzn_cmp_00072,Evergreen Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00718,ASIN Targeting 9,kitchen storage,SPONSORED_BRANDS,398450,12779,12553.13,3.21,0.98,822,90408.71,2024-11-28,amazon
amzn_cmp_00072,Evergreen Lapsed Customers - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00719,Auto 10,running shoes,SPONSORED_PRODUCTS,414945,29091,17553.84,7.01,0.60,1081,118460.41,2024-11-29,amazon
amzn_cmp_00072,Evergreen Prospecting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00720,ASIN Targeting 11,holiday gifts,SPONSORED_PRODUCTS,513144,14906,20507.62,2.90,1.38,912,107354.53,2024-11-30,amazon
amzn_cmp_00073,Black Friday Prospecting - Promo Push SPONSORED_BRANDS,amzn_ag_00721,Manual Exact 0,wireless earbuds,SPONSORED_BRANDS,530551,11310,22788.61,2.13,2.01,109,10326.51,2024-11-01,amazon
amzn_cmp_00073,New Arrivals Cart Abandoners - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00722,Auto 1,running shoes,SPONSORED_PRODUCTS,725505,44630,23223.96,6.15,0.52,2529,351198.70,2024-11-02,amazon
amzn_cmp_00073,Black Friday High Intent - Gift Guide SPONSORED_BRANDS,amzn_ag_00723,ASIN Targeting 2,running shoes,SPONSORED_BRANDS,829252,4539,34023.63,0.55,7.50,50,6801.17,2024-11-03,amazon
amzn_cmp_00073,Black Friday Cart Abandoners - Core Terms SPONSORED_PRODUCTS,amzn_ag_00724,Auto 3,kitchen storage,SPONSORED_PRODUCTS,742467,28850,21613.26,3.89,0.75,1741,202063.92,2024-11-04,amazon
amzn_cmp_00073,Cyber Week High Intent - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00725,Manual Exact 4,wireless earbuds,SPONSORED_PRODUCTS,507550,28802,24390.45,5.67,0.85,2196,323666.10,2024-11-05,amazon
amzn_cmp_00073,Cyber Week High Intent - Gift Guide SPONSORED_DISPLAY,amzn_ag_00726,Auto 5,wireless earbuds,SPONSORED_DISPLAY,383919,14438,12926.61,3.76,0.90,141,17115.04,2024-11-06,amazon
amzn_cmp_00073,New Arrivals Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00727,Manual Exact 6,wireless earbuds,SPONSORED_BRANDS_VIDEO,811866,29982,8112.56,3.69,0.27,2271,273672.67,2024-11-07,amazon
amzn_cmp_00073,Loyalty Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00728,ASIN Targeting 7,running shoes,SPONSORED_BRANDS_VIDEO,626289,39310,20766.30,6.28,0.53,2457,255721.58,2024-11-08,amazon
amzn_cmp_00073,Cyber Week Lookalike - Core Terms SPONSORED_DISPLAY,amzn_ag_00729,Manual Phrase 8,holiday gifts,SPONSORED_DISPLAY,838101,30627,34829.36,3.65,1.14,806,39845.59,2024-11-09,amazon
amzn_cmp_00073,Loyalty High Intent - Promo Push SPONSORED_DISPLAY,amzn_ag_00730,Manual Exact 9,kitchen storage,SPONSORED_DISPLAY,110879,1029,5726.02,0.93,5.56,39,2106.44,2024-11-10,amazon
amzn_cmp_00074,Cyber Week Lapsed Customers - Gift Guide SPONSORED_DISPLAY,amzn_ag_00731,Manual Exact 10,running shoes,SPONSORED_DISPLAY,72744,1909,3307.13,2.62,1.73,120,8227.84,2024-11-11,amazon
amzn_cmp_00074,Black Friday Prospecting - Core Terms SPONSORED_BRANDS,amzn_ag_00732,ASIN Targeting 11,competitor ASIN,SPONSORED_BRANDS,704708,9064,32754.57,1.29,3.61,407,28156.92,2024-11-12,amazon
amzn_cmp_00074,Evergreen Lapsed Customers - Value Props SPONSORED_DISPLAY,amzn_ag_00733,Manual Exact 0,running shoes,SPONSORED_DISPLAY,692429,9841,12181.62,1.42,1.24,194,21885.08,2024-11-13,amazon
amzn_cmp_00074,Cyber Week Lookalike - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00734,Manual Exact 1,holiday gifts,SPONSORED_BRANDS_VIDEO,281894,5707,11711.86,2.02,2.05,93,8014.80,2024-11-14,amazon
amzn_cmp_00074,Holiday Lookalike - Promo Push SPONSORED_PRODUCTS,amzn_ag_00735,ASIN Targeting 2,competitor ASIN,SPONSORED_PRODUCTS,394710,30124,5990.78,7.63,0.20,541,49735.72,2024-11-15,amazon
amzn_cmp_00074,Black Friday Retargeting - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_00736,Manual Exact 3,competitor ASIN,SPONSORED_BRANDS_VIDEO,166561,11179,2552.60,6.71,0.23,466,47481.15,2024-11-16,amazon
amzn_cmp_00074,Black Friday High Intent - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00737,ASIN Targeting 4,competitor ASIN,SPONSORED_PRODUCTS,167225,12771,2197.77,7.64,0.17,366,26891.05,2024-11-17,amazon
amzn_cmp_00074,Cyber Week Retargeting - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00738,Auto 5,kitchen storage,SPONSORED_PRODUCTS,478466,35567,12453.61,7.43,0.35,2666,206124.01,2024-11-18,amazon
amzn_cmp_00074,Cyber Week Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00739,ASIN Targeting 6,kitchen storage,SPONSORED_BRANDS_VIDEO,423050,12951,7580.04,3.06,0.59,161,7996.69,2024-11-19,amazon
amzn_cmp_00074,Holiday Lookalike - Promo Push SPONSORED_BRANDS,amzn_ag_00740,Manual Phrase 7,wireless earbuds,SPONSORED_BRANDS,407426,4467,11839.19,1.10,2.65,343,36205.59,2024-11-20,amazon
amzn_cmp_00075,Black Friday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_00741,ASIN Targeting 8,competitor ASIN,SPONSORED_DISPLAY,814370,16377,17162.43,2.01,1.05,504,51297.44,2024-11-21,amazon
amzn_cmp_00075,Black Friday Retargeting - Broad SPONSORED_PRODUCTS,amzn_ag_00742,Manual Phrase 9,kitchen storage,SPONSORED_PRODUCTS,713988,44956,13529.07,6.30,0.30,2162,119484.34,2024-11-22,amazon
amzn_cmp_00075,Cyber Week Retargeting - Promo Push SPONSORED_DISPLAY,amzn_ag_00743,Manual Exact 10,competitor ASIN,SPONSORED_DISPLAY,502811,15350,12973.83,3.05,0.85,196,9442.44,2024-11-23,amazon
amzn_cmp_00075,Evergreen Lookalike - Value Props SPONSORED_BRANDS,amzn_ag_00744,Manual Phrase 11,running shoes,SPONSORED_BRANDS,876477,55754,18532.02,6.36,0.33,3062,375660.96,2024-11-24,amazon
amzn_cmp_00075,Cyber Week Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00745,Manual Phrase 0,wireless earbuds,SPONSORED_BRANDS_VIDEO,946330,23470,42605.78,2.48,1.82,291,38320.12,2024-11-25,amazon
amzn_cmp_00075,Holiday Cart Abandoners - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00746,Auto 1,competitor ASIN,SPONSORED_PRODUCTS,581071,6779,8615.00,1.17,1.27,241,25499.80,2024-11-26,amazon
amzn_cmp_00075,Evergreen Lookalike - Value Props SPONSORED_PRODUCTS,amzn_ag_00747,Manual Exact 2,running shoes,SPONSORED_PRODUCTS,824264,39699,31851.18,4.82,0.80,1027,153650.18,2024-11-27,amazon
amzn_cmp_00075,Black Friday Lapsed Customers - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00748,ASIN Targeting 3,competitor ASIN,SPONSORED_BRANDS_VIDEO,325951,9788,4717.96,3.00,0.48,657,72367.49,2024-11-28,amazon
amzn_cmp_00075,Black Friday Lapsed Customers - Core Terms SPONSORED_BRANDS,amzn_ag_00749,Manual Phrase 4,kitchen storage,SPONSORED_BRANDS,506924,20957,14539.26,4.13,0.69,471,36095.45,2024-11-29,amazon
amzn_cmp_00075,Cyber Week High Intent - Core Terms SPONSORED_BRANDS,amzn_ag_00750,Manual Phrase 5,holiday gifts,SPONSORED_BRANDS,386377,2683,7544.69,0.69,2.81,131,18999.24,2024-11-30,amazon
amzn_cmp_00076,Loyalty Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_00751,ASIN Targeting 6,running shoes,SPONSORED_BRANDS,265535,8164,8468.67,3.07,1.04,292,36462.68,2024-11-01,amazon
amzn_cmp_00076,Holiday Prospecting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00752,Manual Exact 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,287867,21752,7116.35,7.56,0.33,754,42340.32,2024-11-02,amazon
amzn_cmp_00076,Evergreen Retargeting - Broad SPONSORED_BRANDS,amzn_ag_00753,ASIN Targeting 8,competitor ASIN,SPONSORED_BRANDS,247637,3896,12899.30,1.57,3.31,282,27848.74,2024-11-03,amazon
amzn_cmp_00076,Evergreen Retargeting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00754,Manual Phrase 9,competitor ASIN,SPONSORED_BRANDS_VIDEO,215668,15784,11366.78,7.32,0.72,1018,97679.02,2024-11-04,amazon
amzn_cmp_00076,Cyber Week High Intent - Gift Guide SPONSORED_DISPLAY,amzn_ag_00755,Manual Phrase 10,kitchen storage,SPONSORED_DISPLAY,661143,15898,16778.67,2.40,1.06,497,40984.79,2024-11-05,amazon
amzn_cmp_00076,Loyalty High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00756,Auto 11,holiday gifts,SPONSORED_BRANDS_VIDEO,319281,15710,4944.20,4.92,0.31,169,24000.74,2024-11-06,amazon
amzn_cmp_00076,Cyber Week Retargeting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_00757,Manual Phrase 0,competitor ASIN,SPONSORED_BRANDS_VIDEO,831449,63580,15566.30,7.65,0.24,3942,252959.34,2024-11-07,amazon
amzn_cmp_00076,Cyber Week Cart Abandoners - Promo Push SPONSORED_DISPLAY,amzn_ag_00758,Manual Exact 1,competitor ASIN,SPONSORED_DISPLAY,286436,12561,2080.45,4.39,0.17,409,37431.31,2024-11-08,amazon
amzn_cmp_00076,Black Friday Lapsed Customers - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00759,Manual Exact 2,wireless earbuds,SPONSORED_BRANDS_VIDEO,207336,13968,8985.85,6.74,0.64,971,67877.77,2024-11-09,amazon
amzn_cmp_00076,New Arrivals Lapsed Customers - Top Sellers SPONSORED_PRODUCTS,amzn_ag_00760,ASIN Targeting 3,holiday gifts,SPONSORED_PRODUCTS,251562,5390,7837.35,2.14,1.45,144,5470.99,2024-11-10,amazon
amzn_cmp_00077,Evergreen Lapsed Customers - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00761,Manual Exact 4,kitchen storage,SPONSORED_BRANDS_VIDEO,767352,13728,29692.29,1.79,2.16,273,24689.14,2024-11-11,amazon
amzn_cmp_00077,New Arrivals Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_00762,Manual Phrase 5,running shoes,SPONSORED_DISPLAY,79762,1079,1187.17,1.35,1.10,15,2231.04,2024-11-12,amazon
amzn_cmp_00077,New Arrivals Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_00763,Auto 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,503723,9312,5955.51,1.85,0.64,411,20745.72,2024-11-13,amazon
amzn_cmp_00077,Cyber Week Prospecting - Core Terms SPONSORED_PRODUCTS,amzn_ag_00764,Manual Exact 7,competitor ASIN,SPONSORED_PRODUCTS,741621,37671,14774.22,5.08,0.39,1534,125945.20,2024-11-14,amazon
amzn_cmp_00077,Black Friday High Intent - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_00765,Auto 8,running shoes,SPONSORED_BRANDS_VIDEO,147171,7849,2003.06,5.33,0.26,473,23045.72,2024-11-15,amazon
amzn_cmp_00077,New Arrivals Retargeting - Gift Guide SPONSORED_DISPLAY,amzn_ag_00766,ASIN Targeting 9,kitchen storage,SPONSORED_DISPLAY,264865,17331,14522.80,6.54,0.84,1149,62761.43,2024-11-16,amazon
amzn_cmp_00077,Black Friday High Intent - Top Sellers SPONSORED_BRANDS,amzn_ag_00767,Auto 10,holiday gifts,SPONSORED_BRANDS,429110,3357,13238.38,0.78,3.94,176,24968.65,2024-11-17,amazon
amzn_cmp_00077,Evergreen Lapsed Customers - Gift Guide SPONSORED_DISPLAY,amzn_ag_00768,Auto 11,running shoes,SPONSORED_DISPLAY,773590,57795,8919.58,7.47,0.15,1213,122197.86,2024-11-18,amazon
amzn_cmp_00077,Loyalty Lookalike - Core Terms SPONSORED_BRANDS,amzn_ag_00769,ASIN Targeting 0,competitor ASIN,SPONSORED_BRANDS,103361,1007,4703.53,0.97,4.67,13,842.45,2024-11-19,amazon
amzn_cmp_00077,Evergreen Lookalike - Gift Guide SPONSORED_BRANDS,amzn_ag_00770,ASIN Targeting 1,kitchen storage,SPONSORED_BRANDS,566597,43572,25821.67,7.69,0.59,561,27776.29,2024-11-20,amazon
amzn_cmp_00078,Loyalty Lapsed Customers - Promo Push SPONSORED_DISPLAY,amzn_ag_00771,Manual Phrase 2,kitchen storage,SPONSORED_DISPLAY,494910,7594,8167.47,1.53,1.08,248,9170.21,2024-11-21,amazon
amzn_cmp_00078,Holiday Prospecting - Value Props SPONSORED_BRANDS,amzn_ag_00772,Auto 3,kitchen storage,SPONSORED_BRANDS,108082,481,1389.40,0.44,2.89,36,3168.78,2024-11-22,amazon
amzn_cmp_00078,Evergreen Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_00773,ASIN Targeting 4,kitchen storage,SPONSORED_PRODUCTS,116817,8583,6310.62,7.35,0.74,332,37834.45,2024-11-23,amazon
amzn_cmp_00078,Black Friday Cart Abandoners - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_00774,ASIN Targeting 5,holiday gifts,SPONSORED_BRANDS_VIDEO,370443,12848,19528.25,3.47,1.52,256,9153.74,2024-11-24,amazon
amzn_cmp_00078,New Arrivals Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_00775,Manual Phrase 6,kitchen storage,SPONSORED_DISPLAY,670282,43242,17794.62,6.45,0.41,1326,74953.16,2024-11-25,amazon
amzn_cmp_00078,Cyber Week Retargeting - Core Terms SPONSORED_BRANDS,amzn_ag_00776,Manual Exact 7,running shoes,SPONSORED_BRANDS,457370,2181,3903.34,0.48,1.79,78,7421.31,2024-11-26,amazon
amzn_cmp_00078,New Arrivals Cart Abandoners - Broad SPONSORED_DISPLAY,amzn_ag_00777,Manual Phrase 8,holiday gifts,SPONSORED_DISPLAY,911066,37446,33531.63,4.11,0.90,2586,211724.96,2024-11-27,amazon
amzn_cmp_00078,Loyalty High Intent - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00778,ASIN Targeting 9,holiday gifts,SPONSORED_BRANDS_VIDEO,471290,36489,14128.02,7.74,0.39,1121,58092.73,2024-11-28,amazon
amzn_cmp_00078,Black Friday Prospecting - Promo Push SPONSORED_DISPLAY,amzn_ag_00779,Manual Exact 10,holiday gifts,SPONSORED_DISPLAY,218909,8595,7930.82,3.93,0.92,231,19634.37,2024-11-29,amazon
amzn_cmp_00078,Holiday Cart Abandoners - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_00780,Manual Exact 11,wireless earbuds,SPONSORED_BRANDS_VIDEO,786184,43269,38093.51,5.50,0.88,1549,87847.33,2024-11-30,amazon
amzn_cmp_00079,Black Friday Cart Abandoners - Promo Push SPONSORED_BRANDS,amzn_ag_00781,ASIN Targeting 0,wireless earbuds,SPONSORED_BRANDS,857798,61795,43888.92,7.20,0.71,1475,82384.84,2024-11-01,amazon
amzn_cmp_00079,Black Friday Lookalike - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00782,Manual Exact 1,holiday gifts,SPONSORED_PRODUCTS,217834,7809,11418.06,3.58,1.46,511,60493.79,2024-11-02,amazon
amzn_cmp_00079,Loyalty Retargeting - Core Terms SPONSORED_BRANDS,amzn_ag_00783,Manual Exact 2,wireless earbuds,SPONSORED_BRANDS,490199,4617,11187.12,0.94,2.42,105,12168.39,2024-11-03,amazon
amzn_cmp_00079,Holiday Prospecting - Gift Guide SPONSORED_PRODUCTS,amzn_ag_00784,Manual Phrase 3,kitchen storage,SPONSORED_PRODUCTS,587772,19935,14180.72,3.39,0.71,399,41275.66,2024-11-04,amazon
amzn_cmp_00079,Cyber Week Prospecting - Value Props SPONSORED_DISPLAY,amzn_ag_00785,Auto 4,kitchen storage,SPONSORED_DISPLAY,902052,28030,44791.73,3.11,1.60,2021,189214.90,2024-11-05,amazon
